date,btc_market_cap,btc_dominance,btc_volume,btc_close,usdt_market_cap,altcoin_season_index
2025-02-25,1814176779160.4363,61.56,45539703844.38777,91396.76686930266,611.6538008061765,25
2025-02-26,1759750360550.3337,57.893239232358226,96742453402.56294,88755.7693356979,623.430675278815,50
2025-02-27,1664314955447.7466,60.34,69277430795.68657,83900.11496524839,610.3578616799338,25
2025-02-28,1679555320077.2097,57.56703324017889,81960688217.70384,84709.14477847965,605.3106534011248,50
2025-03-01,1674754437110.342,54.41,80695237175.07367,84441.9012237131,587.5469266891337,75
2025-03-02,1705564098300.8237,58.028185289080305,30634474722.6359,86005.25629681018,608.2885669828928,50
2025-03-03,1868321705444.4878,48.84,61859112550.80991,94261.53286538439,623.6422270366194,75
2025-03-04,1708198960874.3418,58.41313078317222,68715362745.4567,86124.71418722175,574.3332822956445,75
2025-03-05,1731441668069.6523,55.99,65863356680.42408,87310.80531078295,583.1532087181396,75
2025-03-06,1797706868227.531,58.54304424228582,51606642859.81411,90604.08098523637,597.848549405523,75
2025-03-07,1782785866811.654,59.39,47555759124.64708,90001.40087607042,595.9383138170398,25
2025-03-08,1720436931689.2776,58.32207129691043,63216440874.73251,86773.33597555371,594.5528006856207,25
2025-03-09,1708605516770.228,60.08,18809360803.37126,86142.9833586432,593.0806975943264,25
2025-03-10,1602073794580.0344,58.37852068233239,32013406240.51754,80751.13893300897,554.7300039388367,25
2025-03-11,1563547150147.7332,61.58,49983692766.22745,78783.94057934263,532.5658810549988,25
2025-03-12,1642997419531.6057,59.20184551286554,56404462275.083046,82799.1080292053,552.6254279577566,25
2025-03-13,1662502658717.542,57.8,41782186208.59073,83884.24578828987,570.7207702766447,50
2025-03-14,1608477373718.186,58.71448892345534,32583592654.882656,81098.90052436228,578.7156213732173,50
2025-03-15,1665725559905.8198,57.89,28571483950.074646,83971.70916064628,586.9702499764328,50
2025-03-16,1674173293916.4658,58.58711993614756,10761796127.312485,84391.69087647168,618.7666348359702,75
2025-03-17,1638672153483.722,58.53,21638031633.118767,82610.61750343916,602.0153495286127,50
2025-03-18,1667799227887.438,58.63469282243155,19659366246.596867,84075.36559694471,630.4469540119447,75
2025-03-19,1642578274105.806,58.68,24557570268.85276,82780.03048688271,628.6214098323479,50
2025-03-20,1721565138141.278,58.41059926805834,33871216993.304657,86815.44109470697,619.5659214134856,50
2025-03-21,1672550706502.8184,59.82,27579127651.06656,84270.84358966233,630.2183910262637,25
2025-03-22,1666749159154.2927,58.42862481372095,18091004975.919056,84009.532917822,634.6156759206938,50
2025-03-23,1662574363663.653,58.54,7771134681.982918,83793.30854192551,626.1359464582463,50
2025-03-24,1702009594329.4495,58.491701775151824,12617587530.619724,85787.70914901773,622.808568853935,50
2025-03-25,1732715331970.134,58.7,27270889835.1835,87327.72969669085,635.8154787603806,50
2025-03-26,1735368473904.4885,58.36888838167369,30351832942.705593,87520.58391530563,630.3112214019164,50
2025-03-27,1724854479045.6724,59.41,25522877558.700558,86960.8555491039,617.8855000907927,50
2025-03-28,1729729987159.4822,58.624120433282435,24620445368.489468,87227.27158032371,637.6132125269871,75
2025-03-29,1673182800974.1038,61.04,31674486232.097313,84359.46915506005,619.5224559274657,25
2025-03-30,1640665503855.1438,59.15754814073249,16837439419.924389,82679.17255385047,604.0434442333641,50
2025-03-31,1633996304187.2593,62.8,13428975108.070734,82356.38111183756,601.4706478405623,25
2025-04-01,1635076581047.3545,59.10424266846043,30326148749.91535,82514.09365397849,605.503011770793,50
2025-04-02,1690602036035.04,61.03,29172899851.734768,85237.5876052852,611.0283776490112,25
2025-04-03,1637358764747.381,59.7408923869709,46332905657.77597,82526.4221526433,589.8692678191657,50
2025-04-04,1652537223074.958,60.05,36594464539.14662,83163.98757387721,592.4642522121785,25
2025-04-05,1664234880198.049,59.80776401178347,35647289400.47406,83852.00765399594,597.7592047746326,75
2025-04-06,1656020067997.187,59.48,14910400035.531416,83595.88550177493,594.0888077893536,50
2025-04-07,1555325260787.2627,60.53128210793932,36140377231.68329,78211.48358199988,554.4379559214581,75
2025-04-08,1581407565278.352,58.86,82909748172.59216,79179.29226757778,554.1601019762941,50
2025-04-09,1515042499757.3254,60.42176907093828,47812787635.22632,76329.090356324,553.3962669418149,50
2025-04-10,1640567909122.172,56.52,87408220482.11568,82622.17029546302,582.2597810033054,75
2025-04-11,1580023209138.0547,60.259247011193196,41213520154.25157,79596.35732250768,577.2921769307156,50
2025-04-12,1655868880454.1702,60.16,39813566443.76779,83439.28818043756,586.1297244063287,50
2025-04-13,1693600655371.0874,60.40536168760235,22428929482.069122,85305.09728392666,596.9496743252538,50
2025-04-14,1658923208081.8682,58.87,28731125717.934357,83600.82010054543,583.6441112439634,75
2025-04-15,1677843510120.269,60.688689965533804,33155578229.343513,84523.4524914945,584.5130373558429,25
2025-04-16,1660749023283.0562,62.43,25084671427.622566,83656.49248858042,579.7117342988385,25
2025-04-17,1670497569762.047,61.01007619668154,26948109141.803364,84105.77942167096,582.9884895445316,25
2025-04-18,1686226810049.1836,60.84,19323821375.14309,84930.90857600998,590.1449424870344,50
2025-04-19,1676373197914.5117,60.81714861196895,9550691272.782005,84433.75017215389,591.7558249048697,50
2025-04-20,1690090596771.3958,60.4,12635983530.804455,85126.66244301842,592.1191922418601,50
2025-04-21,1689008667806.3804,60.750863810098146,12625843856.313684,85073.16544858096,592.9015532596577,25
2025-04-22,1735703747771.06,61.26,40070025414.28289,87452.04699068287,596.742721454172,50
2025-04-23,1858587811717.8286,61.599258796674626,53841992235.36636,93576.16588573981,617.6497009116878,50
2025-04-24,1858660302322.256,61.19,39901515879.65954,93605.45230873208,606.1742820090113,50
2025-04-25,1864298110563.3408,61.28586603232724,30031246761.093452,93872.81422867288,602.1970676660677,50
2025-04-26,1882121595175.8462,60.5,39336184715.04292,94773.11200643536,600.1913883958081,50
2025-04-27,1879131951239.1846,61.137863948643,15445392739.787264,94644.06637120107,607.8085377229048,50
2025-04-28,1862772247122.064,60.91,15926259371.057959,93809.33781968223,603.5371460135477,50
2025-04-29,1887067388174.3481,61.29472940946372,31913814736.53902,95030.60645474444,606.1285517158251,50
2025-04-30,1870818389258.4038,61.47,25882629766.278946,94256.35946318062,600.5889575399475,50
2025-05-01,1871350362569.0933,61.33796881380894,26541700309.366146,94235.75331048167,599.6302002732988,50
2025-05-02,1914884389769.3945,60.7,30207566405.468834,96426.94522273027,599.5796914410877,50
2025-05-03,1923251765866.1472,61.602046619786485,23276376191.483967,96855.5681343944,601.3244678537958,25
2025-05-04,1904894886394.57,62.18,13797554863.642815,95922.86842404422,599.2468842902798,25
2025-05-05,1872812442453.0322,61.62467656106726,14903122945.616686,94326.62048529249,585.8899216562841,50
2025-05-06,1882511286487.958,61.24,24086456278.203846,94758.8237105546,597.9661578698278,50
2025-05-07,1923643840814.599,62.19604109125329,23348052607.071873,96854.53198815876,603.0175211984405,50
2025-05-08,1927134557858.269,62.18,64376174032.08048,97026.49376966801,603.144369158166,50
2025-05-09,2047883753852.6929,61.27785260761536,50020047720.65604,103076.27555512934,628.2798237375861,50
2025-05-10,2045046445523.5242,60.48,40800894903.23446,102962.54045692299,666.6606824091106,75
2025-05-11,2077132539531.3464,59.43943268892477,21558992540.042442,104630.8792994166,662.3379085253329,75
2025-05-12,2065659960471.3655,59.28,27389436049.454792,103994.061616746,650.8664613901699,75
2025-05-13,2044347271866.1707,59.493313077230525,43090605819.36596,102876.8304286011,660.9533536861077,75
2025-05-14,2069356072124.024,58.57,33861432519.50822,104184.49039270742,666.2402578411695,75
2025-05-15,2057798367292.5637,59.4302242565347,28398245846.798244,103594.42575090709,651.6490150180347,75
2025-05-16,2060142559914.034,59.05,31823340473.339912,103708.85136423641,651.1362648113163,75
2025-05-17,2057725640290.0767,60.184861442341806,25887953182.14765,103556.03493982446,647.3412018782846,50
2025-05-18,2050318521477.805,60.9,18950056010.479057,103212.36483885496,639.5979769763185,25
2025-05-19,2104889720872.8306,60.488621709449895,30744060179.802963,106030.6376831359,649.3806686821907,25
2025-05-20,2098485415895.0496,58.9,43339734153.75087,105629.41580436694,651.0389804540937,50
2025-05-21,2121778617273.821,60.94548515629933,36393687094.25122,106786.71995834043,650.951301036078,25
2025-05-22,2178838967665.505,59.27,60722883113.84,109665.86371625263,674.7138326551593,50
2025-05-23,2214712145787.249,60.74585513900814,52218408239.45193,111560.356938144,686.0302393255067,25
2025-05-24,2131595896624.4407,62.89,49251745837.96465,107216.66856870624,655.3681110510369,25
2025-05-25,2142540077685.2197,60.99013858622968,27128230116.517162,107831.36374380375,667.9647953294073,50
2025-05-26,2163072841533.6133,62.06,29652659665.048733,108861.81037744327,670.0121393931087,25
2025-05-27,2173059855839.4187,61.196495028445774,27950577137.918888,109377.71513263129,673.7837605333261,25
2025-05-28,2167551887130.0073,60.83,38978783508.88622,109068.45694901445,687.4363026293119,50
2025-05-29,2143342706888.307,60.67058099035597,29794278037.284946,107838.18431100152,687.631059296252,25
2025-05-30,2101348752694.3137,61.81,38279231892.56757,105745.41660358038,675.4110812815895,25
2025-05-31,2066830946978.0637,61.24990976696093,39680060337.610214,104010.91956242644,656.2031380761879,75
2025-06-01,2080467809295.7695,62.94,20432694555.09522,104687.50742934884,658.5726942750157,25
2025-06-02,2101178071590.9749,61.40179954627695,17721500507.53389,105710.00593822816,661.3452261434389,50
2025-06-03,2104229403094.936,62.26,26313843058.73954,105884.74263221149,666.0561104906627,25
2025-06-04,2095294001281.4797,61.03965800165885,25925661121.080395,105434.47745144971,661.17332497159,50
2025-06-05,2083148839111.2068,61.51,25812143562.797962,104812.9182188067,663.70338541173,50
2025-06-06,2020294099992.3677,61.468200984141575,39711941132.0234,101650.7387545425,634.1479715861758,50
2025-06-07,2075175500201.4253,61.76,29897390978.090103,104409.74967959142,643.7566841456504,50
2025-06-08,2100553336902.5076,61.53423609600579,17749731308.73042,105681.4546141758,650.7937997932994,75
2025-06-09,2100654769399.4705,60.8,16044679696.270103,105692.24740699006,652.274428548494,50
2025-06-10,2191877481230.9468,61.47401288383777,38222993297.50514,110261.57485948496,666.3374143222443,50
2025-06-11,2189350055406.3333,60.32,36303839182.734825,110212.73252109604,673.4760595844963,50
2025-06-12,2159529375273.4956,60.940710617899164,30338936631.626648,108679.9760916168,667.7388930109494,50
2025-06-13,2107911943768.2988,63.21,35865159511.38857,105979.22902375912,656.4804964003403,25
2025-06-14,2107973087547.7922,61.53875253738161,49471015505.74361,106045.56440819203,654.9095462616511,50
2025-06-15,2097486541223.27,64.07,17916412455.866283,105482.90611628917,645.8086677048335,25
2025-06-16,2098499110552.6216,61.5591375252115,16568441852.649668,105554.49383061715,648.2042600997396,50
2025-06-17,2127895470544.7178,61.0,32095957011.724205,106951.2720181497,651.4813571171453,50
2025-06-18,2080968120976.949,61.73022421961186,38603212010.889435,104683.42479835715,648.799470473488,25
2025-06-19,2081677732261.6853,61.63,30339326410.154945,104722.695052907,643.7728727892951,50
2025-06-20,2081355279873.408,61.7081922673478,18063282658.152298,104690.65002458123,644.3626647131019,75
2025-06-21,2054120245608.2085,63.71,30632751225.407444,103290.105144757,641.4660754156638,25
2025-06-22,2017415966695.5278,62.09596577175023,21644463198.719532,101532.5683847329,626.5687672231079,75
2025-06-23,2005179769771.7349,65.56,51287142390.02526,100852.58264648831,615.9200839908369,25
2025-06-24,2097741233586.5918,62.20285848568597,50011797128.6837,105511.62437933135,640.2543180324582,25
2025-06-25,2107110352429.8032,61.7,31704641076.941063,105976.06929808448,643.4133640920619,50
2025-06-26,2132141147369.0017,62.56308883763975,30468274982.034847,107238.53045016268,645.8665732235779,50
2025-06-27,2127292099754.93,62.98,24320699663.15122,106984.01253775663,642.4572030728536,25
2025-06-28,2129020567385.9595,62.687269612742014,25194306261.888832,107078.91560644074,645.9995550778237,75
2025-06-29,2134239999929.6584,62.47,8960877693.57604,107331.58548463577,648.766805209224,50
2025-06-30,2155183166489.813,62.26730178508225,14881078675.366829,108396.61631317894,655.0764136195659,75
2025-07-01,2130471589191.581,62.34,22489515582.41552,107132.79910701896,657.0109566115938,50
2025-07-02,2100087563077.9324,62.3748749081683,25033160828.30909,105613.39974163055,646.1777891600059,50
2025-07-03,2163835371770.0977,61.14,36395184773.06136,108824.44423167943,660.0254823640146,75
2025-07-04,2179664531219.9346,62.92701821691943,29892049537.628605,109602.20483914016,663.0154690088326,50
2025-07-05,2148601712907.3433,63.71,24248906784.57383,108040.8919400104,653.1616270479346,25
2025-07-06,2152344091389.654,63.134714518147504,10042942280.966904,108217.46849992426,655.9253698398683,50
2025-07-07,2171497503296.0474,62.73,14638669497.351297,109215.19771840284,663.0185149322261,50
2025-07-08,2153777588647.4504,62.98270728358788,25493246475.80407,108300.71675785031,661.2876967099644,50
2025-07-09,2167049398056.7417,62.86,20488865138.27645,108953.19187727802,660.7042150664093,50
2025-07-10,2215210888568.426,62.71826591846287,37078460440.66385,111327.53054245669,669.2613994307441,25
2025-07-11,2303292356999.7437,58.66,56204086624.04028,115879.65030112496,685.1054482111715,75
2025-07-12,2338612196961.7437,62.52244302766531,64185145923.88688,117571.02510036016,689.8418420972016,75
2025-07-13,2335485977830.673,57.99,24351256098.393543,117418.95745007684,685.4703165458919,75
2025-07-14,2369050366835.5605,62.524697203208845,27310851454.97692,119117.55666327637,692.0429275667424,50
2025-07-15,2383825813673.847,64.43,68915956378.80447,119833.67446712355,689.3152771073793,25
2025-07-16,2341223394839.9204,61.61818381807823,80299520980.2335,117678.19493404306,689.863427315096,75
2025-07-17,2363194640209.576,60.98,50374263848.76278,118748.1627367753,708.5580809732663,75
2025-07-18,2376237382764.3013,60.292216113394325,49282617205.72662,119445.36520434043,722.3981283678474,25
2025-07-19,2347165317624.536,60.36,58896449260.69391,117988.94664455787,729.5149107763856,75
2025-07-20,2345398337785.541,59.57737644489895,23934511126.349533,117901.62655900871,732.9272514055848,25
2025-07-21,2333757287859.664,59.25,36702153882.06748,117256.9208222684,758.1392224608369,75
2025-07-22,2337365497467.1313,58.540963471931484,46344384345.39471,117482.46977767294,766.3958790528078,75
2025-07-23,2387516761560.4927,58.95,58939000420.94166,119955.79570607653,786.4807204757146,75
2025-07-24,2359931875300.5244,59.826752511142175,45225685167.61703,118629.05588130427,776.2226902262614,75
2025-07-25,2354764508342.9937,59.47,51940414419.3327,118354.43517438594,771.2312622168195,50
2025-07-26,2338855554998.7812,59.39963065806276,91617702596.10347,117540.80837085741,784.7856013546323,50
2025-07-27,2346959472845.027,58.36,25145925063.881348,117959.54234360624,794.2867236239222,75
2025-07-28,2376524838793.0137,59.06302631496266,30220402191.467663,119418.91405141471,843.449638843771,50
2025-07-29,2349472897426.4688,59.72,43433742203.62158,118003.30201607826,822.2765976915088,25
2025-07-30,2345126504020.1143,59.494069300889954,42860287143.68828,117853.30892863822,805.1438193193468,50
2025-07-31,2343717963709.7124,59.74,43054424656.58649,117833.24087995925,793.8734614175534,50
2025-08-01,2302199162425.1206,59.74068922944987,45238249453.35885,115700.00243915782,783.0023910772859,50
2025-08-02,2253609880959.403,61.31,65794680822.25255,113234.6051343189,756.4574114847068,25
2025-08-03,2240413983638.112,60.55733552009611,33543439044.09785,112554.90232221723,736.6587769385911,25
2025-08-04,2272802075267.0376,60.94,24689273719.085533,114199.10966460757,751.4001548118117,25
2025-08-05,2292395156144.1514,59.558506361827426,32488023582.82734,115138.68613070177,768.5544340737234,50
2025-08-06,2271583255077.356,60.13,37316213251.97167,114128.35408881678,754.7878000846929,50
2025-08-07,2289295036528.6577,59.699774003992424,32052509631.058872,115022.09576830892,769.8555506826906,50
2025-08-08,2337732858703.5435,57.8,38289687095.00489,117463.47451085235,787.1948285374559,75
2025-08-09,2323026541073.3213,58.56218544976696,33017415812.97353,116688.36663186055,793.1777287850201,75
2025-08-10,2318815857401.68,57.89,27638785406.21056,116510.08393213755,799.1991047067497,75
2025-08-11,2374097296837.8896,58.45806124203661,37157754754.85189,119266.92516880555,804.8956334719561,75
2025-08-12,2364060561672.9995,60.04,61739781527.95854,118773.79960860992,806.8312185132748,50
2025-08-13,2392854421745.6157,57.76211914125966,46941089789.57991,120202.53485503166,834.446637547768,75
2025-08-14,2458895200752.567,57.49,61818118105.53991,123560.99363577305,849.5528663342336,75
2025-08-15,2360043737045.272,57.783100034413,73822008367.99681,118405.59579823953,842.2643191559952,50
2025-08-16,2335290383260.173,58.58,44268714220.021,117339.79190213277,827.2916811192079,50
2025-08-17,2339465736068.208,57.696557639066505,23202714236.542347,117501.21653394958,839.0566611983465,50
2025-08-18,2340648324181.828,58.15,20906566026.645443,117542.83687778088,856.9424560582937,50
2025-08-19,2313556987528.4634,57.792308181889894,47337926940.98573,116256.41276740946,848.2298792758197,75
2025-08-20,2245419916215.7417,58.9,46156885037.403885,112778.34483555844,823.4566682430556,25
2025-08-21,2274471285844.184,57.37135223430316,42166369117.006935,114252.39755195397,870.0388548973078,50
2025-08-22,2238121481749.57,58.03,32048202090.65466,112414.39987336512,838.3671602294102,50
2025-08-23,2326174803320.612,56.407432373183674,50878158870.82928,116834.24948202295,899.0447590707095,75
2025-08-24,2296786080139.701,56.93,27306719885.257973,115359.98346714744,880.2145462822662,50
2025-08-25,2259663171125.389,56.003531353316646,40682656776.69001,113399.54847314971,876.0729413672346,75
2025-08-26,2194453712375.598,58.3,52854872363.936554,110185.35443900425,840.2868104582814,50
2025-08-27,2227025695775.593,56.32008559281707,43023800053.0546,111842.70999260596,864.1213024474413,75
2025-08-28,2215255294289.9937,56.59,36957904262.995804,111216.08479629169,856.0552312979237,50
2025-08-29,2239422945686.892,56.30276697264911,34222495087.206894,112525.59740669793,874.7487534677291,75
2025-08-30,2160278651486.2852,57.78,51702115726.38959,108480.30666639366,863.6575485254209,25
2025-08-31,2166165747945.1812,56.179865825486566,27799981330.792213,108781.95727925687,861.923469050824,50
2025-09-01,2155694976689.5986,57.85,26140904019.246822,108253.36092385623,857.819601972643,25
2025-09-02,2174100506466.4321,56.60033802457038,42999610648.39302,109162.68557992298,845.916487927506,75
2025-09-03,2212595221503.454,55.9,50235464642.845955,111190.18209845416,851.6937445280856,50
2025-09-04,2225365905592.233,56.29401796788554,36406080683.42747,111711.51977725117,855.1110256828161,50
2025-09-05,2204051936301.3257,56.57,38708366685.43147,110724.736377486,843.6735934362805,50
2025-09-06,2204045604630.5625,56.47714805434105,56020470627.40665,110662.18112628513,849.7184902459278,75
2025-09-07,2195288669199.568,56.63,19340758702.076332,110209.1888247784,861.6639369838142,50
2025-09-08,2213764479139.3647,56.30553495114463,22147049159.335133,111131.9923868407,881.3845363246559,75
2025-09-09,2231763512226.867,56.17,37159847899.8603,112025.12878118771,878.2339242329539,50
2025-09-10,2222026777598.0474,56.058622154535634,45338021458.38368,111547.43956434788,879.833817211316,50
2025-09-11,2270241314652.7144,55.41,52205187155.05567,113975.32489468766,893.578793274879,50
2025-09-12,2299764311655.674,56.09760275889766,43752917632.95067,115503.16663193036,902.876846974473,50
2025-09-13,2314347371939.946,54.93,51192951485.864395,116160.14344594491,925.1660418381477,75
2025-09-14,2310166037871.29,55.36927652736355,30063858747.76022,115970.58488443034,933.8971704994946,75
2025-09-15,2297459118244.424,55.43,26889399414.610912,115373.55555886829,926.8412817390542,50
2025-09-16,2297977599504.5527,55.97902109851828,46947581231.08198,115397.25272727509,919.2250351484705,50
2025-09-17,2325326932460.9644,55.67,39964451595.099724,116762.8496864193,955.3487499241552,50
2025-09-18,2321583680138.891,55.58653016327286,54740952295.37868,116455.94648225319,991.3973181432295,50
2025-09-19,2333705338232.097,55.71,43642467075.25838,117145.49508952006,982.076570691383,50
2025-09-20,2303469041668.8,55.84398180748571,34296721252.33001,115655.81046441344,982.6879738189483,50
2025-09-21,2305371926506.302,56.53,18774953731.290394,115715.51536781774,1042.406078066426,25
2025-09-22,2297332085237.645,55.77784771015276,18659113982.495464,115304.47999407038,1048.5649851048527,50
2025-09-23,2245929069310.8535,56.16,69152342029.46799,112696.74101711863,992.3881905006706,50
2025-09-24,2232693472656.6514,56.329587396714544,46154878824.043465,112022.16587861195,1017.4645009307637,50
2025-09-25,2257741194218.8286,56.27,46677543220.334526,113320.56908541008,1018.067792712729,50
2025-09-26,2171950311711.4429,56.90242100979779,74481796351.47305,108963.53013595635,944.4003758447785,25
2025-09-27,2185866776171.5464,56.2,55257214020.568245,109710.20874667744,960.6805874196078,50
2025-09-28,2185203231301.0562,56.37774534452663,23294896964.31016,109654.81021075726,968.6806715896132,50
2025-09-29,2235798877396.134,55.02,31274654338.51212,112142.57362752674,993.2079048442275,50
2025-09-30,2278362523594.3135,56.630951925184824,57833295882.65785,114309.15041119447,1030.030963111487,50
2025-10-01,2272137555069.4507,56.44,57718901820.70616,114024.22783550054,1008.9225311714104,50
2025-10-02,2359569556068.08,56.852973240436945,69920179085.4708,118503.24451752483,1025.8187850123247,50
2025-10-03,2399524207991.5527,56.57,71252850672.75252,120611.71911591051,1090.3115640663682,50
2025-10-04,2436956902844.7153,56.69795696938438,83155430408.51796,122250.15186842803,1190.0540938314145,50
2025-10-05,2438832157552.7866,55.8,35161626561.80918,122380.93708463266,1149.536376093483,50
2025-10-06,2461221856764.1885,57.17905085714955,72011486031.26575,123506.18520027678,1165.4778023162069,25
2025-10-07,2486073086655.2866,54.49,69605991064.72382,124773.50823074432,1224.574210222444,75
2025-10-08,2421938444026.2783,56.89660654910671,76087884719.80028,121518.75593575071,1311.712914691701,50
2025-10-09,2459003621170.118,56.89,62576032795.36722,123352.50487523204,1306.4812320510532,50
2025-10-10,2423288659157.484,57.14329332336485,72097306668.91356,121698.03066778315,1255.8786646242372,50
2025-10-11,2265659827789.9917,62.31,151002213089.8765,113201.74064138904,1110.8141755974673,25
2025-10-12,2211404015103.109,58.38698309791509,108643865752.17674,110853.11663883903,1138.1246823442061,25
2025-10-13,2294724465036.9785,55.65,93857100744.12454,115189.5714637257,1298.7908005975073,75
2025-10-14,2296863527017.9863,56.840225430105065,68935270367.04033,115222.28302116522,1293.0722313476617,25
2025-10-15,2257545230986.0146,56.41,91211854988.91518,113156.56943826913,1212.283351974494,50
2025-10-16,2207742082237.0483,57.29253612982793,68877328886.40259,110708.66960879423,1161.734804798178,50
2025-10-17,2154964541836.455,58.87,84773160808.27399,108076.72862033188,1143.731369922843,25
2025-10-18,2123017949517.1426,57.42018900518765,94325236794.78163,106443.61194984635,1071.5486432574182,75
2025-10-19,2135575517405.9185,59.16,34412835719.61292,107156.00337647724,1092.456873698318,50
2025-10-20,2165367850075.0042,57.15262888199507,45373692612.394394,108621.134857428,1109.7463758132928,25
2025-10-21,2205571381112.93,57.68,60452111148.140076,110608.5714932665,1100.594219041398,50
2025-10-22,2162410619417.9114,57.5637683298234,105841401713.00197,108486.10262716639,1057.8502060144851,25
2025-10-23,2145773248654.6448,58.01,83996418125.93103,107618.4266715404,1071.3354220022431,50
2025-10-24,2193901841033.9053,57.88058135901293,56192643013.57058,110048.51827291629,1127.358071433892,50
2025-10-25,2213306367536.756,58.06,49120903424.344864,110997.80437129698,1109.178393744721,50
2025-10-26,2224861052775.0015,57.7186074525291,23214874411.212166,111620.3093731354,1116.6415202338756,75
2025-10-27,2283691326423.212,54.37,42483268634.18711,114476.01227508577,1136.879092448019,75
2025-10-28,2276235094681.6714,57.7702966824194,63764801510.65889,114182.79442806762,1140.4846092726004,50
2025-10-29,2254003248725.4917,59.05,66299512352.17796,112950.34863259472,1103.595300080196,25
2025-10-30,2194746293754.542,57.554928133601216,64235327509.05742,110046.66925837283,1106.7871126244677,50
2025-10-31,2157803742876.0747,61.81,72648897659.94229,108240.76528725718,1078.7188521029816,25
2025-11-01,2185193896779.3408,57.8738487637413,58800487940.5146,109573.90555629115,1088.7331766998475,50
2025-11-02,2194075979770.0623,60.41,24938475577.849922,110014.13556776087,1094.4541628666802,25
2025-11-03,2201849942058.28,57.7307523260242,35098774843.7742,110650.2092823146,1083.698416513334,25
2025-11-04,2123664079961.7026,59.29,75068433317.86293,106521.08673825761,992.195531851008,25
2025-11-05,2026091188341.184,58.675555963531366,108965721650.60309,101635.2740227234,938.891751599157,50
2025-11-06,2073000557933.8025,57.28,77083907216.62631,103877.95965955159,959.9701458776641,50
2025-11-07,2019147576692.263,58.33085767500389,64118217249.57436,101322.6402945857,948.6793778409456,75
2025-11-08,2063021740892.1375,57.6,93627003785.31018,103396.084215925,990.5899790534177,50
2025-11-09,2039995976869.1492,57.73172348718639,51095924202.31797,102290.13714655167,989.8862403988059,75
2025-11-10,2086419359800.0503,57.63,59952468437.71812,104709.67861656273,996.308790029525,50
2025-11-11,2112747067951.9028,57.64157234643208,67546556819.52642,105909.07272321742,991.3653787289568,75
2025-11-12,2053215927640.825,59.02,71008299178.73956,102960.77564500563,957.149279725558,50
2025-11-13,2025837265459.7573,57.586504480832026,63332414142.58827,101521.70859453593,952.9170115918621,50
2025-11-14,1996168972711.9963,57.96,100463341916.4732,99730.4533956204,927.1219876913323,50
2025-11-15,1891799949910.1116,57.492177493670596,113198323665.38873,94456.39368235337,917.7022398201406,50
2025-11-16,1905234340631.9912,57.5,39062120798.23745,95508.31019889197,931.9743286141038,50
2025-11-17,1883240679702.7427,57.37639680935121,72645149972.7847,94411.32947182967,928.5079796470696,50
2025-11-18,1835458818945.8962,59.36,95794596045.06412,92036.7255045672,906.7197811831101,25
2025-11-19,1851234710246.605,56.6532196732498,103837258806.01602,92819.75921500899,932.0597430569885,75
2025-11-20,1820062799702.324,56.88,82897875507.45229,91363.27838693369,894.7896141305321,50
2025-11-21,1731258563683.1287,56.703090378785234,99171039191.1295,86649.97257918229,866.7212975475668,75
2025-11-22,1697723941246.0479,61.22,135093457122.46469,85051.8019295002,831.1648478578168,25
2025-11-23,1690556523055.809,56.75616534360706,42644968955.2184,84682.62429147748,833.4782529297297,50
2025-11-24,1732233225777.4016,55.05,60446592409.29218,86783.84766839583,843.0327408998495,75
2025-11-25,1761564072532.238,56.540024604539155,77606296173.43544,88229.35740719768,864.3540154398011,75
2025-11-26,1742162762885.542,56.29,67956444142.18749,87310.33159950442,861.9171451304046,50
2025-11-27,1806439309544.997,56.709610520276414,69690430587.90018,90474.22677969698,891.7232823713881,50
2025-11-28,1821778517479.9226,57.11,59295194347.668594,91279.06057176423,895.3979231885241,50
2025-11-29,1814919896425.4082,57.01523479327568,62833195066.53989,90950.37695910994,887.5558493593282,75
2025-11-30,1812771321410.9438,56.99,39253888201.69327,90841.45258193677,873.7626867754427,50
2025-12-01,1807818977105.3909,57.25904470566776,40334819409.843475,90406.28448571145,877.7990241108373,25
2025-12-02,1723547230444.7913,57.44,92988982967.24597,86281.49519776918,827.4880333310571,50
2025-12-03,1824843161126.1372,57.384669389169105,83138039128.81346,91344.73275150165,876.7469880502844,25
2025-12-04,1868050658597.6572,56.76,81429135004.88295,93619.43750817103,922.3452824680271,50
2025-12-05,1839369557445.9072,57.209969278944975,67878296355.02588,92140.70419795791,900.2311130891073,50
2025-12-06,1782798987370.1692,58.83,50193142876.74388,89307.09154512963,883.6707054897142,25
2025-12-07,1781194798199.8435,56.9151422366806,24818678152.49986,89244.7620814118,890.2442866831284,50
2025-12-08,1799656690088.5503,57.65,33912893266.90874,90162.90714007126,892.8659344513236,50
2025-12-09,1808394676576.639,56.92478888098971,45466493941.40448,90618.0535204608,897.4003709684328,50
2025-12-10,1852116289106.247,55.52,54575121853.64529,92723.21372069631,899.4035882994448,75
2025-12-11,1837321739746.956,56.75540721842405,52189659395.756485,92005.13714957413,894.4021116794611,50
2025-12-12,1848922166365.7808,55.93,53232377699.408394,92494.17691640415,885.6320356392306,75
2025-12-13,1803244893514.8884,57.125969369061316,67750393558.62937,90307.26028567803,882.1612967807799,75
2025-12-14,1801496999571.6902,56.79,35222775785.402145,90257.4292885891,897.3110444563038,50
